x,y,z,
2.78,6.00,1.33,
8.20,0.83,1.54,
12.79,3.02,-7.78,
12.40,-12.12,-17.32,
16.04,19.60,-12.51,
10.81,-1.73,3.94,
17.44,6.64,-5.17,
17.74,9.32,-10.89,
17.52,6.50,-9.21,
19.30,1.09,-12.42,
16.55,3.49,-6.94,
13.29,2.88,-5.57,
12.60,4.43,-6.25,
12.51,4.21,-4.69,
10.45,6.91,-2.86,
8.48,6.86,-1.01,
7.82,5.55,-0.67,
9.11,1.81,-5.66,
9.38,0.93,-7.74,
8.05,0.99,-5.89,
7.90,0.09,-4.88,
6.97,-0.54,-4.64,
7.03,0.30,-4.96,
7.21,1.89,-6.46,
7.08,1.66,-6.34,
7.37,2.27,-3.33,
7.95,2.50,-2.77,
8.50,2.76,-3.85,
7.74,2.69,-5.51,
7.29,2.00,-5.86,
7.53,2.30,-5.53,
7.33,2.70,-4.12,
8.30,2.18,-4.78,
7.37,1.38,-5.31,
5.67,3.00,-2.31,
7.79,1.52,-5.81,
8.31,3.85,-5.94,
7.23,4.74,-2.03,
8.15,4.12,-0.17,
9.49,3.98,-3.32,
9.23,6.96,-4.75,
8.49,7.25,-1.80,
11.16,6.33,-0.45,
12.29,4.89,-4.77,
14.10,4.56,-6.81,
12.72,4.92,-4.40,
14.79,4.48,-3.91,
19.60,3.26,-5.64,
19.60,5.17,-13.34,
19.60,4.65,-18.79,
17.28,4.39,-14.00,
12.79,5.15,-4.02,
13.42,5.10,-3.20,
12.42,5.55,-8.59,
8.11,2.24,-7.33,
7.65,4.16,-8.60,
2.89,2.50,-4.26,
-3.10,2.42,3.37,
-3.48,6.42,1.19,
0.29,1.67,-3.96,
2.59,-0.61,-2.59,
4.49,-3.54,-8.03,
-0.80,1.38,-2.93,
-1.67,-0.98,-1.41,
-0.32,1.67,-5.98,
-1.38,1.84,-2.03,
-0.89,2.92,0.25,
2.07,0.18,-1.01,
1.38,1.51,2.86,
-0.26,1.70,4.13,
1.29,2.64,0.99,
4.17,2.97,4.86,
13.32,4.44,-4.14,
18.86,5.14,-11.16,
12.16,3.82,-3.43,
10.75,7.04,5.05,
17.80,2.75,-4.43,
18.53,6.07,-6.71,
17.29,7.61,-10.05,
17.58,5.20,-12.53,
14.89,9.57,-9.88,
14.89,6.92,-8.83,
14.10,4.78,-8.36,
12.32,2.79,-6.57,
11.87,1.68,-5.53,
11.52,2.22,-6.72,
10.36,2.97,-4.64,
10.35,2.81,-4.82,
10.22,2.52,-5.80,
9.90,3.98,-4.74,
9.74,4.22,-2.89,
9.99,4.77,-2.34,
9.49,3.90,-2.08,
8.35,2.63,-3.31,
7.44,1.87,-3.96,
7.45,2.02,-4.48,
8.77,2.73,-3.87,
9.77,2.68,-3.01,
9.59,1.06,-2.74,
9.09,1.30,-2.69,
8.41,1.24,-4.77,
9.33,1.70,-6.91,
9.41,2.09,-5.06,
9.36,3.16,-1.67,
9.23,3.27,-2.94,
9.18,2.64,-3.55,
8.20,2.29,-5.39,
8.36,3.00,-4.60,
8.99,2.88,-3.00,
8.67,3.08,-2.50,
8.36,2.24,-2.69,
7.08,1.81,-2.88,
6.92,2.39,-3.24,
6.69,3.61,-2.75,
6.21,4.34,-0.68,
6.88,3.58,-0.22,
7.82,4.69,-0.63,
6.43,3.84,-0.47,
5.58,3.37,0.36,
7.65,4.05,-1.89,
10.29,4.26,-1.46,
10.66,5.51,-0.51,
10.30,7.00,1.78,
11.34,9.14,1.87,
12.05,6.66,-0.16,
13.56,6.30,-1.87,
13.24,7.13,-0.49,
11.92,9.46,2.76,
13.91,7.93,-0.09,
16.33,7.27,-4.08,
18.53,4.43,-7.01,
14.92,3.90,-5.44,
16.22,1.77,-7.87,
17.73,0.69,-12.00,
19.42,-1.09,-14.20,
19.60,-3.81,-17.72,
14.96,-0.45,-9.71,
6.61,1.26,-2.30,
1.81,7.11,2.16,
-3.43,16.37,6.35,
2.28,-3.88,-4.19,
-4.44,5.36,12.49,
-0.17,0.19,3.45,
-0.76,4.59,-0.46,
4.12,-0.78,-2.90,
0.98,-1.05,-1.04,
-0.69,1.01,2.70,
-1.40,3.36,0.69,
0.54,2.92,2.97,
4.16,2.18,0.31,
2.74,0.42,0.41,
1.46,2.47,2.56,
3.09,1.18,1.80,
3.30,1.80,0.11,
5.36,1.08,0.65,
15.55,-0.62,-6.21,
16.25,6.12,-14.29,
16.10,-3.01,-12.00,
14.79,4.13,-1.12,
19.08,1.31,-12.28,
18.80,2.08,-5.30,
19.60,1.52,-10.52,
19.60,7.94,-12.52,
11.87,3.45,5.39,
14.09,8.16,0.72,
17.08,4.36,-7.97,
10.66,5.90,-0.36,
7.37,7.38,3.29,
6.86,6.23,1.55,
8.25,6.06,0.78,
8.60,4.14,-0.54,
7.46,1.71,-1.56,
7.55,0.01,-4.71,
7.93,-1.71,-5.21,
6.98,-1.74,-4.29,
7.07,-1.30,-4.86,
8.14,-0.26,-3.73,
9.57,-0.03,-4.96,
9.22,0.84,-2.90,
11.63,2.15,-4.40,
10.34,2.91,-2.01,
9.91,5.14,-0.53,
11.03,4.47,0.17,
11.84,3.66,-0.27,
10.80,2.50,-2.62,
9.22,2.57,-0.57,
8.08,2.31,-1.89,
7.69,0.66,-3.03,
8.97,2.72,-2.90,
8.77,2.74,-0.21,
8.44,3.83,1.43,
5.81,2.51,-0.74,
4.07,3.30,0.30,
4.68,2.89,2.21,
7.40,3.60,2.06,
5.91,2.08,-1.46,
6.31,2.77,-2.71,
8.42,0.68,-2.36,
10.47,3.90,-0.59,
8.92,5.31,2.41,
8.65,4.97,-0.23,
9.92,3.34,-3.96,
10.42,4.31,-3.91,
11.14,4.31,-3.61,
10.77,7.64,-2.04,
11.81,7.68,-1.27,
14.04,6.40,-1.87,
17.10,7.26,-3.23,
18.26,8.36,-5.00,
17.17,9.94,-1.92,
15.03,9.60,0.88,
16.06,11.06,1.99,
16.41,3.97,-3.12,
14.67,3.38,1.11,
14.94,-1.81,-6.19,
14.02,-1.22,-6.83,
10.49,-0.86,-0.94,
8.83,-2.95,1.63,
8.74,0.22,-0.56,
6.72,0.67,-2.60,
4.36,0.15,-4.97,
0.76,2.88,1.97,
1.73,3.91,3.43,
1.43,3.72,-0.07,
-0.89,1.90,0.65,
-0.50,2.47,-0.69,
-1.01,3.40,1.87,
-1.13,2.56,3.45,
2.05,3.95,2.24,
-1.25,4.82,3.20,
-2.03,6.72,3.92,
3.30,2.53,1.18,
8.80,4.03,0.83,
10.70,3.96,-3.20,
11.61,3.31,-2.05,
15.35,7.19,-5.52,
15.38,2.85,-6.75,
16.62,4.35,-7.03,
19.20,6.10,-10.27,
17.55,5.50,-6.95,
13.68,10.24,1.69,
12.89,8.57,3.13,
13.45,7.47,2.55,
14.43,8.35,3.27,
11.87,7.58,2.50,
9.99,6.82,3.30,
8.45,7.21,1.90,
9.62,7.81,3.68,
8.63,8.05,3.49,
6.65,6.41,1.54,
8.07,6.67,4.20,
6.42,4.19,1.70,
7.14,3.91,-0.09,
8.86,4.32,-0.26,
8.88,4.45,-0.32,
6.45,4.02,-1.87,
6.32,2.48,-3.62,
7.70,3.01,-2.90,
9.30,4.00,-1.11,
9.65,2.20,-1.99,
8.47,2.42,-3.47,
7.10,3.05,-3.52,
8.07,3.87,-1.36,
9.27,4.19,0.47,
8.87,3.79,-0.61,
7.46,2.16,-2.99,
5.85,5.24,-1.16,
5.80,4.68,0.43,
5.70,5.92,1.20,
4.34,4.49,-1.68,
5.69,3.48,-1.61,
7.60,3.74,-0.26,
9.70,2.02,-0.88,
11.46,-0.11,-5.23,
10.20,2.44,-1.75,
6.69,3.28,2.25,
5.83,3.56,2.60,
9.98,5.65,2.62,
10.05,6.12,2.72,
10.78,4.88,-0.40,
10.93,7.77,0.65,
11.07,13.13,1.45,
11.24,7.59,0.17,
14.18,11.84,1.67,
18.38,8.61,-2.93,
19.46,9.15,-3.91,
19.60,8.69,-3.15,
19.60,4.66,-8.37,
18.41,1.46,-8.58,
17.91,-1.85,-10.27,
14.30,0.68,-8.66,
10.24,2.64,-4.83,
11.30,-1.45,-9.48,
6.12,2.84,-0.49,
5.78,2.48,-0.81,
2.10,1.55,-0.17,
-0.03,-0.06,0.15,
-0.29,0.50,-0.84,
-0.20,1.26,-1.90,
-0.58,3.60,-0.22,
-1.24,3.88,-0.28,
-1.63,4.52,-1.10,
-1.06,3.68,0.32,
0.99,4.40,1.73,
1.32,2.47,2.78,
-0.22,0.76,-0.43,
-0.19,2.01,-0.49,
0.67,0.53,1.07,
10.19,-1.06,6.06,
14.13,5.70,-1.14,
17.55,2.04,-5.35,
14.13,2.40,-0.86,
16.68,2.59,1.93,
19.53,5.43,-1.81,
16.96,6.31,-1.24,
17.08,3.61,0.11,
19.17,6.62,-4.90,
17.03,8.98,-4.04,
15.92,8.28,-5.94,
15.04,9.03,-3.94,
14.29,9.36,-2.78,
11.63,8.96,-1.70,
9.36,7.18,0.85,
9.56,6.29,0.22,
9.44,5.33,1.54,
6.73,3.32,-1.25,
6.99,4.20,-2.00,
7.78,5.08,-0.45,
7.43,4.08,-0.42,
6.65,1.67,-2.17,
6.20,-0.11,-3.77,
7.35,0.56,-5.30,
7.83,1.59,-4.68,
8.73,2.07,-2.30,
10.15,3.76,-1.92,
9.49,3.33,-1.10,
8.32,2.32,-1.74,
8.81,1.60,-3.66,
7.86,1.41,-4.06,
9.05,2.84,-1.26,
10.75,3.05,-1.84,
9.18,3.57,0.01,
7.28,2.17,-2.19,
6.32,2.17,-3.76,
4.99,2.42,-1.25,
3.07,2.04,1.77,
2.60,2.43,4.43,
4.50,0.00,-0.66,
6.15,2.93,-2.97,
5.76,5.21,1.94,
5.78,6.36,0.56,
4.58,9.35,-0.08,
8.14,8.64,-0.17,
10.04,9.91,1.79,
14.25,8.23,-2.57,
16.92,8.97,-3.82,
16.20,7.49,-0.68,
16.04,10.97,-0.81,
18.26,13.28,-2.13,
19.60,12.96,-8.74,
19.60,14.25,-13.32,
19.60,4.61,-19.60,
16.62,0.80,-14.09,
11.36,-1.35,-4.55,
14.34,5.10,-10.90,
7.79,7.32,-2.86,
3.51,5.67,-0.01,
2.14,0.22,1.40,
-0.56,2.07,2.37,
-1.84,2.88,1.17,
-2.99,5.66,4.70,
-1.77,0.94,7.14,
0.76,-0.83,-3.58,
3.45,2.41,-8.80,
1.17,-2.59,-1.52,
0.35,-1.60,0.64,
3.40,2.79,-0.01,
1.85,2.73,3.86,
1.77,3.28,0.77,
3.24,1.15,-1.37,
3.12,1.86,2.22,
3.67,2.33,1.00,
2.96,2.10,-0.75,
7.79,2.61,-2.12,
10.71,6.39,-5.01,
10.94,5.74,-3.36,
11.89,4.18,1.97,
17.01,6.23,-4.78,
19.60,7.92,-11.00,
19.60,0.94,-19.60,
18.62,4.02,-9.03,
12.53,3.26,-0.44,
15.80,3.07,-8.87,
15.88,2.15,-12.07,
12.58,3.55,-6.64,
10.51,5.01,-6.48,
8.75,5.22,-4.39,
8.53,4.59,-2.29,
8.17,4.01,-2.37,
5.95,3.29,-2.51,
5.32,3.77,-2.72,
4.58,2.06,-4.75,
5.48,2.46,-3.89,
7.14,2.04,-2.21,
8.64,0.20,-4.06,
8.74,1.49,-4.17,
9.37,1.23,-5.43,
13.57,-1.88,-6.88,
13.30,1.96,-15.99,
7.73,4.02,-1.17,
7.42,-0.53,-1.58,
10.46,2.90,-5.75,
8.20,2.71,-1.40,
10.51,2.65,-6.35,
10.05,2.50,-6.80,
8.56,0.98,-4.47,
9.82,0.67,-6.44,
10.21,1.24,-4.81,
8.26,1.61,-3.21,
9.36,2.23,-2.02,
10.54,1.85,-1.52,
10.99,1.56,-1.33,
11.47,2.02,-2.12,
11.65,2.63,-2.40,
11.54,2.31,-1.77,
11.10,3.53,-0.77,
10.51,4.38,0.16,
9.98,2.44,-2.34,
8.56,1.84,-3.64,
7.42,0.44,-3.63,
7.62,1.05,-4.63,
9.61,3.13,-2.08,
10.88,2.15,-2.70,
10.42,3.32,-2.53,
9.20,1.16,-1.79,
10.10,2.21,-1.69,
10.20,3.51,-2.87,
8.37,4.12,-0.23,
6.63,2.04,-1.74,
4.94,4.34,-1.38,
5.55,2.90,-1.89,
5.61,4.76,-0.71,
5.54,5.42,3.23,
6.28,5.43,2.91,
5.44,5.01,0.31,
8.50,6.16,-1.20,
10.36,8.22,1.23,
11.47,7.44,1.18,
9.94,7.84,-0.42,
9.99,5.25,-0.17,
11.35,7.00,-2.63,
13.59,6.20,-1.09,
16.91,6.36,-3.52,
17.71,8.68,-4.85,
18.59,5.85,-4.63,
19.12,5.60,-6.01,
19.60,4.73,-3.85,
19.60,3.90,-11.25,
16.49,7.00,-7.60,
12.26,5.43,-1.47,
12.27,5.68,-2.83,
14.97,2.77,-9.18,
8.03,0.75,-6.26,
3.21,3.54,-2.00,
2.17,3.75,5.13,
1.44,1.77,4.77,
2.98,1.02,-1.40,
2.60,0.88,-0.62,
0.49,1.32,3.45,
1.13,0.62,1.39,
-0.77,-2.98,-1.20,
0.60,-1.78,-2.45,
-0.19,-0.77,0.34,
-0.50,-0.77,1.16,
0.28,1.08,1.45,
-0.81,1.80,0.65,
-0.50,5.36,3.18,
1.79,6.57,4.33,
3.14,7.02,0.47,
7.31,7.29,-0.95,
8.32,9.57,-3.66,
9.92,6.83,-5.40,
14.77,10.85,0.73,
19.60,3.44,-5.68,
19.60,5.27,-12.53,
15.47,9.61,-2.38,
19.60,7.14,-12.70,
17.89,6.76,-12.70,
12.02,6.34,-1.73,
12.80,9.52,-3.31,
11.79,6.66,-3.00,
9.60,7.23,-0.26,
8.96,8.81,0.89,
8.56,6.12,1.51,
6.33,5.62,0.22,
6.81,5.24,-0.08,
8.31,5.04,0.85,
5.93,4.23,-0.51,
4.15,4.19,0.05,
6.62,5.30,0.89,
7.40,3.16,-1.50,
5.80,2.51,-1.28,
4.24,2.21,-1.75,
4.31,2.07,-1.76,
6.14,2.62,-2.66,
6.78,5.04,0.47,
5.02,2.47,-0.90,
4.02,2.69,-1.48,
5.19,3.15,-2.69,
7.04,4.46,0.65,
8.67,4.91,1.87,
7.88,4.44,-1.78,
7.78,3.83,-0.82,
9.88,6.21,-0.35,
11.29,8.61,0.98,
11.96,8.95,1.38,
11.91,8.60,-0.36,
14.01,11.75,-0.36,
17.15,13.17,2.78,
18.83,11.08,-0.67,
18.99,13.55,0.03,
19.60,9.96,-3.40,
19.60,8.42,-7.01,
19.60,7.57,-6.61,
18.71,5.13,-4.36,
16.19,3.01,-4.76,
12.74,4.83,-2.02,
5.30,6.90,0.85,
0.98,7.22,6.80,
1.49,3.27,4.96,
3.49,3.15,-0.08,
0.78,1.29,-3.17,
-2.43,4.28,-0.89,
-5.08,3.56,0.22,
-0.41,3.76,-0.35,
0.78,4.10,-3.56,
1.98,1.15,-2.94,
3.03,1.35,-2.99,
0.62,-0.70,-5.54,
-1.27,1.35,-2.21,
-0.82,-0.20,-2.92,
-0.17,1.30,0.06,
-1.28,3.01,3.92,
1.18,3.10,2.96,
7.52,0.88,1.78,
11.65,0.00,0.37,
13.12,-2.73,0.45,
19.02,-0.80,-2.55,
17.26,10.68,-1.63,
19.60,8.84,-2.51,
19.60,4.44,-7.69,
19.60,3.06,-3.21,
18.46,6.96,-1.61,
18.98,9.56,-1.86,
15.40,11.11,-3.41,
15.51,10.00,1.95,
13.39,10.37,0.28,
11.48,6.61,1.58,
8.55,4.74,-1.87,
6.93,3.14,-3.80,
5.42,4.18,-1.95,
8.22,3.83,-2.25,
7.97,2.89,-2.23,
5.09,1.90,-2.30,
4.29,2.73,-1.75,
3.69,1.26,-1.37,
7.23,0.25,-3.41,
10.79,1.30,-6.71,
11.83,3.54,-7.37,
11.68,3.54,-2.97,
12.22,3.19,-4.53,
10.17,2.94,-2.36,
10.08,3.57,-1.36,
9.82,4.76,-0.29,
10.50,3.59,-2.31,
11.16,2.67,-3.07,
10.72,2.55,-3.87,
10.54,1.93,-3.32,
9.36,1.93,-0.96,
9.90,-1.87,-7.37,
7.93,0.33,-5.42,
5.28,1.91,-2.85,
4.69,3.95,-1.87,
4.68,4.51,1.42,
6.11,2.40,-0.93,
5.54,0.70,-3.03,
3.91,2.88,-2.78,
4.74,2.15,-1.45,
7.62,1.46,-4.30,
7.72,5.93,-3.27,
8.56,4.70,0.05,
9.11,3.78,-4.74,
10.52,6.96,-5.02,
11.37,8.84,-2.09,
11.88,9.30,-3.02,
13.00,11.10,-3.91,
15.13,9.30,1.32,
19.36,6.79,-2.45,
19.60,8.87,-6.90,
19.00,5.08,-5.71,
18.04,5.26,-4.74,
19.60,1.66,-11.96,
19.60,5.92,-14.54,
18.41,4.54,-9.49,
16.47,4.12,-11.96,
9.10,3.23,-3.91,
3.61,5.07,-1.54,
2.20,2.61,-2.35,
0.25,0.85,1.10,
-0.54,3.20,6.15,
-2.39,-0.33,4.31,
0.22,-0.54,3.16,
3.35,-0.11,-0.48,
4.45,-4.07,-5.85,
-0.81,3.51,0.64,
-2.72,-2.65,6.48,
0.86,0.44,-0.74,
1.91,2.64,0.55,
2.45,1.74,3.50,
-0.68,2.09,0.87,
-1.79,2.44,1.44,
-0.12,2.60,0.84,
1.70,3.03,1.79,
5.63,3.10,-0.78,
13.45,-0.85,-5.73,
18.69,-5.90,-18.79,
14.18,9.30,-12.21,
15.33,3.02,-6.01,
19.60,1.12,-14.48,
15.95,7.46,-5.94,
16.08,3.65,-0.10,
19.60,3.33,-15.51,
17.84,3.70,-7.29,
11.00,7.30,-1.20,
11.39,6.26,-1.80,
12.25,6.47,-1.17,
11.10,5.80,0.06,
7.83,4.71,-1.50,
4.95,6.06,0.22,
4.39,5.36,1.71,
5.48,3.41,0.50,
4.75,0.70,-3.64,
5.12,0.76,-4.15,
8.77,0.75,-2.94,
8.90,0.19,-4.32,
8.05,1.67,-1.91,
8.50,0.20,-4.46,
6.56,2.11,-5.56,
5.65,2.43,-3.85,
6.56,4.72,-3.45,
8.53,4.65,-0.06,
10.41,3.61,-0.20,
9.12,5.24,-0.46,
8.88,4.40,-0.50,
7.32,2.99,-2.94,
6.54,3.45,-2.18,
7.42,3.19,-3.34,
9.12,6.13,-1.03,
9.82,6.74,0.82,
11.09,6.16,0.32,
10.64,5.31,-4.16,
12.68,6.18,-4.65,
13.92,6.32,-2.98,
14.86,7.64,-1.00,
16.12,6.03,-3.61,
19.60,7.08,-8.28,
19.60,3.59,-12.31,
19.60,3.98,-8.06,
18.93,4.68,-11.73,
15.89,6.71,-7.74,
11.72,6.81,-2.21,
12.92,1.97,-6.20,
12.75,-0.40,-8.41,
7.61,0.00,-5.08,
6.51,4.76,-3.75,
3.52,5.39,1.26,
0.85,-0.89,1.91,
3.18,-1.50,-1.68,
3.78,-1.83,-1.88,
2.17,-0.97,1.88,
-0.87,1.32,3.58,
-2.57,3.57,3.95,
1.89,2.76,7.10,
5.27,0.73,-0.04,
6.87,1.78,-4.05,
2.53,1.09,0.27,
1.45,3.00,-0.73,
3.30,6.15,1.52,
6.44,5.43,-0.69,
8.16,3.61,-4.95,
9.94,1.21,-7.50,
10.82,5.67,-7.02,
10.63,2.42,-4.74,
12.15,1.20,-7.16,
14.26,-2.43,-11.48,
15.59,2.61,-11.54,
11.52,3.87,-7.23,
13.39,-1.76,-11.24,
11.51,-0.66,-13.67,
12.73,0.09,-12.18,
15.30,0.23,-9.11,
18.32,0.50,-11.08,
11.03,1.64,-4.38,
9.57,0.02,-3.48,
8.12,8.62,-1.62,
8.29,0.67,-1.40,
7.62,2.93,-3.97,
8.32,4.33,-3.08,
19.60,-2.23,-19.60,
10.21,-0.39,5.79,
7.52,-2.99,-4.85,
6.75,2.74,-2.63,
6.91,3.79,-1.12,
9.46,0.47,-7.10,
10.18,-0.36,-7.33,
10.12,-2.05,-6.14,
8.89,-0.19,-5.35,
6.56,-1.88,-8.02,
4.67,0.94,-1.71,
10.04,3.88,-5.58,
13.01,-4.20,-15.11,
4.53,1.50,5.84,
9.05,0.69,-8.87,
9.54,18.06,-9.86,
3.22,-19.60,-4.37,
5.39,11.33,-11.86,
11.05,2.18,-5.44,
6.91,-7.59,-4.41,
11.75,-6.87,-3.33,
7.15,6.38,-7.08,
9.00,2.97,-3.32,
10.25,-0.75,-5.53,
10.66,0.17,5.84,
9.81,-0.02,0.86,
19.60,2.32,-18.43,
16.55,-4.03,-11.02,
-3.53,-3.91,19.60,
8.93,-2.70,-6.76,
3.99,6.25,5.43,
8.86,-6.70,-1.97,
19.60,19.60,13.46,
13.12,-9.38,-19.60,
19.60,-12.52,14.68,
-7.98,2.25,-12.76,
19.60,-19.60,19.60,
19.29,0.32,-9.19,
10.26,19.60,13.15,
-2.84,-17.32,7.11,
7.38,0.19,-4.08,
19.60,-19.60,-10.30,
-1.15,-19.60,7.09,
9.21,-6.75,0.10,
10.39,-1.41,-5.31,
8.23,-9.40,-0.63,
8.28,-2.06,-5.55,
12.63,0.49,-4.53,
8.15,-4.80,-5.10,
4.69,-5.12,-4.62,
19.60,-1.66,7.24,
0.39,-11.26,-4.11,
10.72,-2.21,-9.70,
13.18,-16.44,-4.98,
10.56,7.83,-4.89,
9.02,5.08,-5.96,
16.02,-1.30,2.46,
10.03,-4.82,-17.80,
8.33,-6.98,2.07,
7.85,-9.57,-5.88,
8.40,3.09,-0.26,
12.20,-2.66,-4.35,
13.02,-11.52,-11.64,
2.85,2.86,1.98,
13.99,10.99,5.81,
6.08,-0.03,0.58,
0.98,-0.58,-17.70,
-0.11,-10.55,-14.59,
8.93,-8.17,-5.89,
17.25,-11.66,-3.18,
10.94,19.60,-9.13,
10.24,-19.60,12.26,
8.65,-3.80,-4.08,
11.03,2.09,-4.17,
9.44,2.09,-5.81,
9.89,-7.49,-5.73,
8.10,-0.26,-4.97,
9.61,-2.15,-5.32,
9.86,0.31,-3.60,
9.00,-1.94,-5.83,
13.03,-5.93,0.25,
6.50,10.61,-3.56,
8.41,-13.21,-3.36,
8.52,-6.03,-5.03,
6.73,-2.20,-11.65,
12.02,-6.69,-8.05,
11.07,3.45,1.57,
10.92,0.60,-3.81,
9.67,-2.55,-5.04,
7.95,-2.23,-1.08,
8.44,-1.86,-4.46,
9.05,1.67,-2.34,
10.71,-3.79,-10.55,
8.71,-3.03,-7.98,
-7.53,10.26,-19.60,
19.60,-19.60,-3.90,
-0.78,9.23,-2.51,
10.64,-4.15,-7.55,
7.98,2.34,-3.48,
8.84,0.19,-2.13,
11.43,-1.04,-5.43,
10.43,-0.95,-4.62,
9.54,1.30,-3.66,
10.78,-1.04,-7.94,
14.78,8.16,5.39,
18.71,-3.96,-8.33,
5.25,4.17,0.71,
12.41,0.91,-9.27,
7.67,-7.58,-6.91,
9.24,3.33,-4.78,
8.17,-0.47,-5.20,
9.32,-0.87,-7.27,
9.11,-0.30,-4.02,
9.79,-0.29,-5.45,
9.61,-1.51,-5.31,
10.22,-0.57,-5.63,
10.13,-0.77,-4.50,
10.80,0.85,-2.60,
9.79,-0.58,-2.68,
10.93,-0.25,-2.36,
10.19,0.18,-2.87,
8.54,1.15,-1.62,
9.80,-0.02,-5.26,
9.96,-0.83,-1.56,
8.66,3.81,-6.96,
13.70,-0.80,-9.24,
9.28,-2.43,-0.50,
12.16,-2.30,3.30,
12.79,2.43,-8.05,
9.26,0.82,-3.13,
7.61,-0.74,-5.47,
9.55,-1.37,-6.26,
5.12,-5.48,-5.30,
8.87,-1.02,-0.42,
8.88,-3.44,-8.25,
9.95,-0.29,-4.44,
8.34,-1.66,-5.97,
10.07,-0.35,-7.50,
9.80,0.70,-3.99,
11.14,-1.29,-5.05,
9.80,-0.72,-4.78,
10.93,-0.63,-5.63,
11.02,0.31,-4.75,
10.66,-1.33,-5.57,
10.43,-0.97,-5.35,
10.50,0.27,-3.44,
11.12,0.79,-2.99,
7.97,-3.18,-3.85,
10.19,0.34,-5.34,
9.65,-1.33,-6.67,
9.93,-1.37,-7.34,
7.10,-3.68,-6.04,
8.95,-0.78,-3.45,
10.46,0.07,-7.61,
8.73,-1.25,-3.40,
8.87,0.63,-5.81,
9.48,-1.67,-2.45,
7.55,-5.13,-3.58,
10.91,-0.32,-6.86,
11.57,-1.16,-2.40,
12.04,1.95,-1.38,
6.68,-2.58,-7.49,
9.86,-0.78,-7.19,
3.05,5.53,-17.06,
19.60,-4.75,10.86,
-14.79,3.49,-19.60,
10.77,-8.68,2.01,
11.86,1.18,-9.70,
9.24,-7.98,-8.76,
14.43,-2.34,-0.13,
11.40,-0.46,-7.48,
10.31,-2.24,-4.28,
10.82,-1.80,-2.42,
11.52,-5.40,-0.63,
17.10,6.67,-1.75,
6.51,-4.20,-8.28,
6.89,1.99,-3.91,
14.94,0.40,2.08,
6.01,1.23,-9.02,
10.59,-2.89,-2.48,
10.12,-0.73,-0.99,
9.87,-2.93,-14.61,
8.90,-0.98,-2.97,
8.51,-0.61,-2.82,
10.02,-0.06,-4.58,
9.59,-7.31,-8.52,
7.49,7.99,-6.10,
13.23,-5.90,2.46,
12.45,-1.24,-7.46,
8.47,1.49,-2.71,
3.35,-0.39,4.31,
9.71,-3.45,-2.95,
12.86,-2.52,-10.18,
12.11,-5.16,-1.94,
6.99,5.88,-6.82,
0.63,19.60,6.52,
11.08,-18.86,-1.44,
10.27,2.92,-14.64,
8.04,-3.16,-3.46,
7.00,0.57,0.80,
9.89,-1.95,-4.46,
13.37,3.69,-8.35,
12.81,-4.94,2.68,
13.89,-0.45,8.87,
11.32,-2.60,-1.29,
10.63,-1.03,-7.64,
11.25,-2.33,-6.02,
10.73,-3.22,-4.14,
9.74,-2.26,-1.25,
9.27,-2.77,-2.50,
9.94,-2.55,-3.58,
8.76,-2.76,-2.86,
10.32,1.23,-4.91,
10.58,-0.89,-4.65,
7.71,-2.16,-0.88,
7.87,0.20,-1.93,
8.06,0.24,-3.11,
8.01,-0.58,-3.62,
6.40,0.65,-1.62,
8.86,-2.39,-2.87,
9.42,-2.13,-8.56,
5.97,-1.06,-2.61,
4.45,-0.25,-1.36,
5.06,-3.17,-3.89,
5.43,-3.09,-5.09,
5.37,-4.02,-5.25,
7.59,-1.95,-3.84,
9.15,-2.80,-8.21,
8.25,0.65,-2.66,
12.20,-4.05,-4.85,
16.69,-5.00,-10.39,
14.97,-5.59,-7.95,
3.73,-8.28,-19.60,
19.60,-1.55,-6.41,
19.60,-7.65,-16.84,
19.60,-1.93,-19.60,
19.60,0.81,-11.42,
19.60,-8.56,-0.81,
17.66,1.17,-9.41,
19.60,-3.40,-11.26,
16.82,1.20,-6.82,
13.39,-0.38,-3.84,
19.60,5.44,19.60,
19.33,-2.38,10.35,
5.66,-0.83,7.23,
4.25,0.14,-0.55,
4.32,-1.28,-4.37,
1.50,-0.71,-3.53,
5.12,-2.77,-9.19,
8.34,-1.08,-11.07,
-0.68,-1.42,-13.96,
-0.77,-1.08,-3.94,
-0.64,2.32,1.27,
-0.04,1.64,3.18,
-0.16,-3.11,4.01,
0.72,-1.32,-1.52,
2.17,-5.03,-0.13,
2.67,-2.43,-3.62,
3.86,-0.33,-6.02,
2.88,0.84,-5.69,
1.39,-0.84,-3.57,
2.20,-0.89,-6.38,
1.97,-3.62,-8.37,
0.53,-1.43,-3.28,
-0.12,-0.60,-0.54,
6.18,-1.04,-2.00,
9.08,-1.66,-6.91,
10.83,-4.64,-3.46,
14.86,-0.97,-4.26,
16.20,-1.04,-2.57,
13.70,-2.66,0.71,
19.60,3.12,19.60,
13.85,12.99,19.25,
10.88,-16.45,16.98,
19.23,-10.43,-15.27,
19.60,1.31,-19.60,
19.60,3.13,-15.95,
19.60,-2.80,-7.26,
19.60,-1.36,-16.98,
19.60,-8.60,-8.91,
17.77,-1.48,3.58,
7.49,1.43,2.05,
-4.47,1.67,8.54,
-7.39,-4.67,9.35,
